listing_id,tower_number,unit_category,unit_number,floor_area_sqft,sale_price,client_ref,client type ,Individual,Company,gender,country,Country Encoding ,region,acquisition,Region Encoding ,Home ,Investment,loan type,satisfaction,referral channel,Sacled Satsifaction Score,Website,Client,Agency,,,,,,
190020,19,Apartment,4,1225.38,"$346,500.14 ",C1696,Individual,1,0,F,USA,2,Florida,Home,23,1,0,No,1,Website,-0.2,1,0,0,,,,,,
190026,19,Apartment,5,1408.42,"$441,253.62 ",C1670,Individual,1,0,F,USA,2,Colorado,Home,20,1,0,Yes,3,Website,1.8,1,0,0,,,,,,
190067,19,Apartment,10,747.71,"$220,548.69 ",C1668,Individual,1,0,M,Australia,1,Victoria,Home,50,1,0,No,5,Website,3.8,1,0,0,,,,,,
190176,19,Apartment,22,935.25,"$277,608.69 ",C1481,Company,0,1,F,USA,2,Arizona,Investment,12,0,1,No,3,Website,1.8,1,0,0,,,,,,
190189,19,Apartment,22,935.25,"$289,023.56 ",C1318,Individual,1,0,M,USA,2,Texas,Home,49,1,0,No,1,Website,-0.2,1,0,0,,,,,,
190227,19,Apartment,26,668.24,"$221,518.38 ",C1162,Individual,1,0,M,USA,2,California,Investment,1,0,1,No,2,Website,0.8,1,0,0,,,,,,
190315,19,Apartment,37,1565.26,"$472,632.31 ",C0163,Individual,1,0,M,USA,2,Utah,Investment,3,0,1,Yes,5,Agency,3.8,0,0,1,,,,,,
190319,19,Apartment,39,1237.04,"$418,320.77 ",C0331,Individual,1,0,F,USA,2,California,Investment,1,0,1,No,3,Agency,1.8,0,0,1,,,,,,
190331,19,Office,39,1237.04,"$393,996.50 ",C0649,Individual,1,0,F,USA,2,California,Home,1,1,0,No,4,Agency,2.8,0,0,1,,,,,,
190355,19,Apartment,41,1657.19,"$503,445.63 ",C1976,Individual,1,0,M,USA,2,Florida,Home,23,1,0,No,5,Client,3.8,0,1,0,,,,,,
190377,19,Apartment,43,1697.72,"$495,491.79 ",C1850,Individual,1,0,M,USA,2,New York,Investment,8,0,1,Yes,5,Agency,3.8,0,0,1,,,,,,
190423,19,Apartment,49,1004.26,"$395,405.61 ",C0942,Individual,1,0,F,USA,2,California,Home,1,1,0,No,1,Website,-0.2,1,0,0,,,,,,
200002,20,Office,1,1898.39,"$678,504.41 ",C1130,Individual,1,0,F,USA,2,Arizona,Home,12,1,0,No,5,Website,3.8,1,0,0,,,,,,
200025,20,Apartment,2,1669.84,"$562,229.33 ",C1766,Individual,1,0,F,USA,2,California,Home,1,1,0,No,4,Website,2.8,1,0,0,,,,,,
200035,20,Apartment,3,1645.93,"$383,399.62 ",C0026,Individual,1,0,M,USA,2,California,Investment,1,0,1,No,5,Website,3.8,1,0,0,,,,,,
200066,20,Apartment,8,1268.45,"$404,330.66 ",C0648,Individual,1,0,F,USA,2,California,Home,1,1,0,Yes,1,Website,-0.2,1,0,0,,,,,,
200069,20,Apartment,8,1268.45,"$367,661.21 ",C0046,Individual,1,0,F,USA,2,California,Home,1,1,0,No,5,Client,3.8,0,1,0,,,,,,
200153,20,Apartment,18,1868.01,"$596,267.69 ",C0764,Individual,1,0,F,UK,3,Northern Ireland,Investment,37,0,1,No,4,Client,2.8,0,1,0,,,,,,
200298,20,Apartment,33,630.53,"$178,721.82 ",C0692,Individual,1,0,M,USA,2,Georgia,Investment,24,0,1,No,3,Agency,1.8,0,0,1,,,,,,
200345,20,Office,38,1499.47,"$517,695.89 ",C0084,Individual,1,0,M,USA,2,Wyoming,Home,55,1,0,No,3,Agency,1.8,0,0,1,,,,,,
200411,20,Office,47,590.12,"$151,178.64 ",C1656,Individual,1,0,M,Belgium,5,Wallonia,Investment,52,0,1,Yes,4,Website,2.8,1,0,0,,,,,,
200466,20,Office,52,1634.67,"$507,216.30 ",C0842,Individual,1,0,M,USA,2,Washington,Home,53,1,0,Yes,5,Client,3.8,0,1,0,,,,,,
200477,20,Apartment,54,589.61,"$179,336.56 ",C1382,Individual,1,0,M,USA,2,Oregon,Home,6,1,0,No,2,Website,0.8,1,0,0,,,,,,
1005,1,Office,5,410.71,"$117,564.07 ",C0155,Company,0,1,M,USA,2,California,Investment,1,0,1,No,5,Agency,3.8,0,0,1,,,,,,
1013,1,Apartment,13,756.21,"$206,958.71 ",C0005,Company,0,1,M,USA,2,California,Investment,1,0,1,No,5,Website,3.8,1,0,0,,,,,,
2004,2,Apartment,4,649.69,"$168,834.04 ",C0009,Individual,1,0,M,USA,2,California,Investment,1,0,1,No,5,Agency,3.8,0,0,1,,,,,,
2015,2,Apartment,15,723.93,"$228,170.03 ",C0108,Individual,1,0,M,USA,2,California,Home,1,1,0,No,4,Agency,2.8,0,0,1,,,,,,
2033,2,Apartment,33,649.8,"$205,085.40 ",C0108,Individual,1,0,M,USA,2,California,Home,1,1,0,No,4,Agency,2.8,0,0,1,,,,,,
2036,2,Apartment,36,1109.25,"$460,001.26 ",C0067,Individual,1,0,M,USA,2,California,Home,1,1,0,No,2,Website,0.8,1,0,0,,,,,,
3017,3,Apartment,17,743.41,"$205,098.21 ",C0022,Individual,1,0,M,Germany,8,Berlin,Investment,13,0,1,No,5,Agency,3.8,0,0,1,,,,,,
10065,1,Apartment,8,763.88,"$224,101.03 ",C0632,Individual,1,0,M,UK,3,Northern Ireland,Home,37,1,0,No,4,Website,2.8,1,0,0,,,,,,
10086,1,Apartment,11,1429.46,"$425,847.12 ",C1520,Individual,1,0,M,USA,2,Utah,Home,3,1,0,No,1,Website,-0.2,1,0,0,,,,,,
10099,1,Apartment,13,719.47,"$213,970.00 ",C0145,Individual,1,0,F,USA,2,California,Home,1,1,0,No,4,Website,2.8,1,0,0,,,,,,
10123,1,Apartment,15,765,"$227,057.19 ",C0363,Individual,1,0,F,USA,2,Utah,Investment,3,0,1,No,2,Client,0.8,0,1,0,,,,,,
10141,1,Apartment,18,716.85,"$197,556.99 ",C0104,Individual,1,0,M,USA,2,California,Home,1,1,0,No,5,Website,3.8,1,0,0,,,,,,
10150,1,Apartment,19,773.17,"$213,333.34 ",C0083,Individual,1,0,M,USA,2,California,Home,1,1,0,No,5,Website,3.8,1,0,0,,,,,,
10177,1,Apartment,22,740.83,"$208,869.86 ",C1573,Individual,1,0,F,USA,2,California,Home,1,1,0,No,1,Website,-0.2,1,0,0,,,,,,
10190,1,Apartment,23,1201.5,"$354,052.01 ",C0687,Individual,1,0,F,USA,2,Utah,Home,3,1,0,Yes,3,Website,1.8,1,0,0,,,,,,
10237,1,Apartment,27,725.12,"$239,200.56 ",C0032,Individual,1,0,M,USA,2,California,Home,1,1,0,No,4,Website,2.8,1,0,0,,,,,,
10303,1,Apartment,32,800.77,"$227,545.66 ",C1368,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,5,Client,3.8,0,1,0,,,,,,
10414,1,Apartment,48,1170.93,"$333,101.77 ",C0247,Individual,1,0,M,USA,2,California,Home,1,1,0,No,1,Website,-0.2,1,0,0,,,,,,
20019,2,Apartment,2,788.72,"$263,962.33 ",C1603,Individual,1,0,F,UK,3,England,Home,21,1,0,No,5,Website,3.8,1,0,0,,,,,,
20045,2,Apartment,5,933.95,"$312,262.95 ",C1657,Individual,1,0,M,USA,2,California,Home,1,1,0,No,2,Website,0.8,1,0,0,,,,,,
20047,2,Apartment,5,933.95,"$265,780.53 ",C1292,Individual,1,0,M,USA,2,Texas,Investment,49,0,1,Yes,5,Website,3.8,1,0,0,,,,,,
20051,2,Apartment,6,967.84,"$275,527.07 ",C0841,Individual,1,0,M,Belgium,5,Wallonia,Home,52,1,0,No,5,Website,3.8,1,0,0,,,,,,
20057,2,Office,6,967.84,"$263,877.34 ",C0136,Individual,1,0,M,USA,2,California,Home,1,1,0,No,3,Website,1.8,1,0,0,,,,,,
20065,2,Apartment,8,715.54,"$252,468.08 ",C0538,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,1,Agency,-0.2,0,0,1,,,,,,
20088,2,Apartment,10,788.79,"$277,290.50 ",C1498,Individual,1,0,F,Mexico,9,Puebla,Investment,58,0,1,No,5,Website,3.8,1,0,0,,,,,,
20098,2,Office,11,1625.05,"$395,093.69 ",C1828,Individual,1,0,M,USA,2,California,Investment,1,0,1,Yes,2,Website,0.8,1,0,0,,,,,,
20104,2,Apartment,12,1610.5,"$481,672.65 ",C0128,Company,0,1,M,USA,2,Nevada,Investment,4,0,1,Yes,5,Website,3.8,1,0,0,,,,,,
20163,2,Office,19,795.52,"$278,522.00 ",C0193,Individual,1,0,F,USA,2,California,Investment,1,0,1,Yes,4,Website,2.8,1,0,0,,,,,,
20173,2,Office,20,727.55,"$218,325.78 ",C1481,Company,0,1,F,USA,2,Arizona,Investment,12,0,1,No,3,Website,1.8,1,0,0,,,,,,
20176,2,Apartment,20,727.55,"$204,717.20 ",C1491,Individual,1,0,F,USA,2,Georgia,Home,24,1,0,No,4,Agency,2.8,0,0,1,,,,,,
20223,2,Apartment,25,943.48,"$339,365.18 ",C0255,Individual,1,0,F,UK,3,England,Investment,21,0,1,Yes,3,Client,1.8,0,1,0,,,,,,
20230,2,Apartment,26,1577.79,"$559,717.96 ",C1821,Individual,1,0,M,USA,2,Nevada,Home,4,1,0,No,5,Website,3.8,1,0,0,,,,,,
20349,2,Apartment,42,786.45,"$257,788.12 ",C1715,Individual,1,0,F,USA,2,Florida,Home,23,1,0,Yes,3,Agency,1.8,0,0,1,,,,,,
20354,2,Apartment,42,786.45,"$293,846.83 ",C0631,Individual,1,0,F,USA,2,California,Home,1,1,0,No,5,Website,3.8,1,0,0,,,,,,
20369,2,Apartment,44,580.26,"$178,180.61 ",C0232,Individual,1,0,F,USA,2,California,Home,1,1,0,Yes,3,Website,1.8,1,0,0,,,,,,
20466,2,Apartment,55,579.26,"$149,623.91 ",C1375,Individual,1,0,F,USA,2,California,Investment,1,0,1,Yes,4,Agency,2.8,0,0,1,,,,,,
30051,3,Apartment,5,701.19,"$203,257.42 ",C1397,Individual,1,0,F,USA,2,Nevada,Home,4,1,0,No,4,Website,2.8,1,0,0,,,,,,
30106,3,Apartment,10,784.09,"$217,542.01 ",C0630,Individual,1,0,M,USA,2,California,Home,1,1,0,No,2,Website,0.8,1,0,0,,,,,,
30162,3,Apartment,18,706.68,"$204,218.36 ",C1619,Individual,1,0,M,Belgium,5,Wallonia,Home,52,1,0,No,2,Website,0.8,1,0,0,,,,,,
30195,3,Apartment,21,1122.15,"$363,901.47 ",C0405,Company,0,1,M,USA,2,Colorado,Home,20,1,0,No,1,Agency,-0.2,0,0,1,,,,,,
30215,3,Apartment,24,776.04,"$239,388.89 ",C0860,Individual,1,0,F,USA,2,Utah,Home,3,1,0,Yes,5,Website,3.8,1,0,0,,,,,,
30279,3,Apartment,32,777.85,"$219,257.86 ",C0312,Individual,1,0,M,USA,2,Nevada,Home,4,1,0,Yes,3,Website,1.8,1,0,0,,,,,,
30284,3,Apartment,34,768.76,"$251,749.52 ",C0992,Individual,1,0,M,Denmark,6,Capital Region,Home,18,1,0,Yes,1,Website,-0.2,1,0,0,,,,,,
30291,3,Apartment,35,925.48,"$271,586.15 ",C0476,Individual,1,0,M,USA,2,Florida,Home,23,1,0,No,3,Agency,1.8,0,0,1,,,,,,
30296,3,Office,36,733.45,"$251,482.95 ",C0026,Individual,1,0,M,USA,2,California,Investment,1,0,1,No,5,Website,3.8,1,0,0,,,,,,
30308,3,Apartment,37,659.12,"$196,469.40 ",C0898,Individual,1,0,F,USA,2,Arizona,Investment,12,0,1,Yes,5,Agency,3.8,0,0,1,,,,,,
30350,3,Apartment,42,1343.96,"$378,986.47 ",C0872,Individual,1,0,F,UK,3,England,Home,21,1,0,No,4,Website,2.8,1,0,0,,,,,,
30430,3,Apartment,50,713.67,"$221,898.05 ",C0095,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,3,Agency,1.8,0,0,1,,,,,,
30435,3,Office,50,713.67,"$216,692.83 ",C1237,Individual,1,0,F,UK,3,Wales,Investment,51,0,1,Yes,4,Website,2.8,1,0,0,,,,,,
40009,4,Office,1,1615.98,"$501,520.52 ",C1964,Individual,1,0,M,USA,2,Virginia,Home,2,1,0,No,5,Agency,3.8,0,0,1,,,,,,
40033,4,Office,4,783.03,"$246,720.63 ",C0543,Individual,1,0,F,USA,2,Texas,Home,49,1,0,Yes,2,Website,0.8,1,0,0,,,,,,
40062,4,Apartment,6,1602.95,"$445,333.44 ",C1438,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,2,Agency,0.8,0,0,1,,,,,,
40072,4,Apartment,7,786.36,"$222,912.15 ",C0486,Individual,1,0,M,USA,2,California,Investment,1,0,1,Yes,2,Website,0.8,1,0,0,,,,,,
40139,4,Apartment,17,780.68,"$234,107.29 ",C1817,Individual,1,0,F,USA,2,Virginia,Home,2,1,0,No,1,Agency,-0.2,0,0,1,,,,,,
40157,4,Apartment,19,1063.07,"$297,965.35 ",C0350,Individual,1,0,M,USA,2,Arizona,Home,12,1,0,No,2,Agency,0.8,0,0,1,,,,,,
40243,4,Apartment,29,776.79,"$247,342.01 ",C0876,Individual,1,0,M,USA,2,California,Home,1,1,0,No,3,Client,1.8,0,1,0,,,,,,
40252,4,Apartment,30,1307.35,"$409,647.06 ",C1029,Individual,1,0,M,Australia,1,Victoria,Home,50,1,0,No,1,Agency,-0.2,0,0,1,,,,,,
40342,4,Apartment,40,780.74,"$243,877.45 ",C0749,Individual,1,0,F,USA,2,New York,Home,8,1,0,No,5,Agency,3.8,0,0,1,,,,,,
40373,4,Apartment,44,799.67,"$236,051.30 ",C0058,Company,0,1,F,USA,2,California,Investment,1,0,1,Yes,1,Website,-0.2,1,0,0,,,,,,
50043,5,Apartment,8,782.15,"$213,915.00 ",C0945,Individual,1,0,F,France,7,Provence,Home,44,1,0,No,4,Website,2.8,1,0,0,,,,,,
50078,5,Apartment,10,629.27,"$220,388.67 ",C1530,Individual,1,0,F,USA,2,California,Home,1,1,0,No,2,Website,0.8,1,0,0,,,,,,
50143,5,Apartment,18,1267.03,"$374,103.56 ",C1233,Individual,1,0,M,USA,2,Utah,Home,3,1,0,No,4,Website,2.8,1,0,0,,,,,,
50179,5,Apartment,23,1006.65,"$248,569.02 ",C0577,Individual,1,0,M,USA,2,Arizona,Home,12,1,0,No,3,Website,1.8,1,0,0,,,,,,
50215,5,Apartment,28,1247.24,"$329,008.00 ",C1425,Individual,1,0,M,Belgium,5,Flanders,Home,22,1,0,No,3,Website,1.8,1,0,0,,,,,,
50269,5,Apartment,36,627.56,"$189,545.13 ",C0052,Individual,1,0,F,USA,2,Oregon,Investment,6,0,1,No,2,Client,0.8,0,1,0,,,,,,
50329,5,Apartment,42,791.2,"$251,971.56 ",C0984,Individual,1,0,M,Canada,4,British Columbia,Home,9,1,0,Yes,5,Agency,3.8,0,0,1,,,,,,
50338,5,Apartment,43,802.72,"$229,942.63 ",C1147,Individual,1,0,F,USA,2,Utah,Home,3,1,0,No,3,Website,1.8,1,0,0,,,,,,
50429,5,Apartment,50,1261.07,"$340,608.67 ",C0655,Individual,1,0,F,USA,2,Nevada,Home,4,1,0,Yes,1,Agency,-0.2,0,0,1,,,,,,
60067,6,Apartment,6,951.22,"$311,096.80 ",C1040,Individual,1,0,M,USA,2,California,Investment,1,0,1,Yes,5,Website,3.8,1,0,0,,,,,,
60181,6,Apartment,16,1687.92,"$510,808.24 ",C1526,Individual,1,0,F,USA,2,California,Home,1,1,0,No,3,Website,1.8,1,0,0,,,,,,
60218,6,Office,20,1897.17,"$468,592.51 ",C0009,Individual,1,0,M,USA,2,California,Investment,1,0,1,No,5,Agency,3.8,0,0,1,,,,,,
60220,6,Apartment,20,1897.17,"$565,996.94 ",C1355,Individual,1,0,F,USA,2,California,Investment,1,0,1,Yes,2,Client,0.8,0,1,0,,,,,,
60253,6,Apartment,25,1086.43,"$359,202.38 ",C0877,Individual,1,0,F,USA,2,Utah,Investment,3,0,1,Yes,2,Agency,0.8,0,0,1,,,,,,
60290,6,Apartment,32,793.11,"$241,805.57 ",C0346,Individual,1,0,F,USA,2,California,Home,1,1,0,No,5,Agency,3.8,0,0,1,,,,,,
60307,6,Office,34,1353.81,"$448,817.69 ",C1306,Individual,1,0,F,USA,2,Washington,Home,53,1,0,No,5,Website,3.8,1,0,0,,,,,,
60326,6,Office,36,463.91,"$149,767.48 ",C1633,Individual,1,0,F,Canada,4,Ontario,Home,42,1,0,No,2,Website,0.8,1,0,0,,,,,,
60439,6,Apartment,52,1408.23,"$427,534.07 ",C0817,Individual,1,0,F,USA,2,California,Investment,1,0,1,No,1,Website,-0.2,1,0,0,,,,,,
60448,6,Apartment,53,1170.96,"$306,183.74 ",C0258,Individual,1,0,M,UK,3,Northern Ireland,Home,37,1,0,Yes,4,Agency,2.8,0,0,1,,,,,,
70001,7,Apartment,1,759.04,"$260,441.29 ",C0192,Individual,1,0,F,Belgium,5,Brussels,Investment,17,0,1,Yes,2,Website,0.8,1,0,0,,,,,,
70015,7,Office,3,888.5,"$266,544.05 ",C0195,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,2,Website,0.8,1,0,0,,,,,,
70127,7,Apartment,15,602.92,"$190,314.12 ",C0753,Individual,1,0,M,Germany,8,Hamburg,Home,57,1,0,No,5,Website,3.8,1,0,0,,,,,,
70152,7,Office,19,751.07,"$195,740.81 ",C1573,Individual,1,0,F,USA,2,California,Home,1,1,0,No,1,Website,-0.2,1,0,0,,,,,,
70153,7,Apartment,19,751.07,"$230,306.24 ",C0344,Individual,1,0,M,Canada,4,British Columbia,Home,9,1,0,Yes,2,Website,0.8,1,0,0,,,,,,
70195,7,Apartment,22,1914.21,"$606,086.60 ",C1094,Individual,1,0,F,USA,2,Washington,Home,53,1,0,Yes,2,Website,0.8,1,0,0,,,,,,
70260,7,Apartment,29,441.65,"$126,200.04 ",C0383,Company,0,1,F,Mexico,9,Mexico City,Investment,31,0,1,No,3,Agency,1.8,0,0,1,,,,,,
70282,7,Apartment,34,1487.05,"$455,404.07 ",C1547,Individual,1,0,F,USA,2,Florida,Home,23,1,0,Yes,2,Agency,0.8,0,0,1,,,,,,
70312,7,Apartment,37,1171.04,"$370,830.27 ",C0177,Individual,1,0,F,UK,3,England,Home,21,1,0,Yes,5,Website,3.8,1,0,0,,,,,,
70339,7,Office,41,1093.92,"$334,197.72 ",C1795,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,5,Website,3.8,1,0,0,,,,,,
70405,7,Apartment,47,1033.08,"$256,543.63 ",C0076,Individual,1,0,M,USA,2,California,Home,1,1,0,No,5,Agency,3.8,0,0,1,,,,,,
70469,7,Apartment,55,601.23,"$187,791.70 ",C1668,Individual,1,0,M,Australia,1,Victoria,Home,50,1,0,No,5,Website,3.8,1,0,0,,,,,,
70504,7,Apartment,58,1629.83,"$524,785.88 ",C1594,Individual,1,0,F,USA,2,Colorado,Home,20,1,0,No,2,Agency,0.8,0,0,1,,,,,,
80017,8,Apartment,2,1097.36,"$340,541.60 ",C0393,Individual,1,0,F,USA,2,Arizona,Home,12,1,0,No,4,Agency,2.8,0,0,1,,,,,,
80038,8,Apartment,5,887.23,"$243,883.40 ",C0893,Individual,1,0,F,USA,2,Colorado,Home,20,1,0,Yes,3,Website,1.8,1,0,0,,,,,,
80071,8,Apartment,8,1552.34,"$407,657.44 ",C1283,Individual,1,0,F,USA,2,New York,Home,8,1,0,No,3,Agency,1.8,0,0,1,,,,,,
80167,8,Apartment,21,1501.64,"$409,979.77 ",C1583,Individual,1,0,M,USA,2,California,Home,1,1,0,No,2,Agency,0.8,0,0,1,,,,,,
80212,8,Apartment,29,1848.51,"$577,483.25 ",C1718,Individual,1,0,F,USA,2,California,Home,1,1,0,No,1,Website,-0.2,1,0,0,,,,,,
80345,8,Office,39,1290.89,"$381,192.56 ",C1033,Individual,1,0,M,France,7,Ile-de-France,Home,26,1,0,No,2,Website,0.8,1,0,0,,,,,,
80357,8,Office,42,1473.68,"$439,227.72 ",C0389,Individual,1,0,M,USA,2,Colorado,Home,20,1,0,No,3,Website,1.8,1,0,0,,,,,,
80366,8,Office,43,1490.59,"$488,108.91 ",C1767,Individual,1,0,M,USA,2,Colorado,Home,20,1,0,No,3,Website,1.8,1,0,0,,,,,,
80383,8,Apartment,46,1175.51,"$379,740.64 ",C1075,Individual,1,0,F,Mexico,9,Baja California,Home,14,1,0,No,3,Website,1.8,1,0,0,,,,,,
80470,8,Apartment,55,1300.05,"$422,703.93 ",C1397,Individual,1,0,F,USA,2,Nevada,Home,4,1,0,No,4,Website,2.8,1,0,0,,,,,,
90021,9,Apartment,4,1139.87,"$408,511.51 ",C0306,Individual,1,0,M,USA,2,California,Home,1,1,0,No,1,Client,-0.2,0,1,0,,,,,,
90025,9,Office,5,1416.81,"$423,694.55 ",C1683,Individual,1,0,F,USA,2,Oregon,Investment,6,0,1,No,1,Client,-0.2,0,1,0,,,,,,
90051,9,Apartment,9,1391.22,"$417,103.42 ",C1804,Individual,1,0,M,USA,2,California,Home,1,1,0,No,1,Website,-0.2,1,0,0,,,,,,
90077,9,Apartment,12,952.38,"$244,096.92 ",C1550,Individual,1,0,M,USA,2,California,Home,1,1,0,No,2,Agency,0.8,0,0,1,,,,,,
90137,9,Apartment,21,1261.65,"$395,284.05 ",C0692,Individual,1,0,M,USA,2,Georgia,Investment,24,0,1,No,3,Agency,1.8,0,0,1,,,,,,
90193,9,Apartment,28,1931.82,"$675,285.62 ",C0727,Individual,1,0,M,USA,2,California,Investment,1,0,1,Yes,3,Client,1.8,0,1,0,,,,,,
90246,9,Apartment,34,1577.36,"$507,504.36 ",C1567,Individual,1,0,M,USA,2,Georgia,Home,24,1,0,No,4,Client,2.8,0,1,0,,,,,,
90341,9,Office,40,1090.32,"$326,851.69 ",C0095,Individual,1,0,M,USA,2,California,Home,1,1,0,Yes,3,Agency,1.8,0,0,1,,,,,,
90345,9,Apartment,40,1090.32,"$340,807.81 ",C1237,Individual,1,0,F,UK,3,Wales,Investment,51,0,1,Yes,4,Website,2.8,1,0,0,,,,,,
90450,9,Apartment,56,1516.4,"$397,503.10 ",C1043,Individual,1,0,F,USA,2,Washington,Home,53,1,0,No,5,Website,3.8,1,0,0,,,,,,
90507,9,Apartment,58,838.34,"$218,992.09 ",C0759,Individual,1,0,M,USA,2,Florida,Home,23,1,0,No,4,Website,2.8,1,0,0,,,,,,
90523,9,Apartment,59,1697.13,"$437,506.24 ",C0340,Individual,1,0,M,USA,2,California,Investment,1,0,1,No,2,Agency,0.8,0,0,1,,,,,,
100005,10,Apartment,1,1006.89,"$289,076.11 ",C1104,Individual,1,0,M,USA,2,Utah,Investment,3,0,1,Yes,5,Website,3.8,1,0,0,,,,,,
100106,10,Apartment,14,1318.01,"$417,201.93 ",C1701,Individual,1,0,F,USA,2,Arizona,Home,12,1,0,No,1,Website,-0.2,1,0,0,,,,,,
100122,10,Apartment,15,1948.32,"$516,476.18 ",C1108,Individual,1,0,F,Australia,1,South Australia,Home,59,1,0,No,4,Website,2.8,1,0,0,,,,,,
100214,10,Apartment,27,777.35,"$201,415.36 ",C0917,Individual,1,0,M,USA,2,Arizona,Home,12,1,0,Yes,2,Agency,0.8,0,0,1,,,,,,
100219,10,Apartment,27,777.35,"$262,420.84 ",C1818,Individual,1,0,F,USA,2,Washington,Investment,53,0,1,Yes,5,Website,3.8,1,0,0,,,,,,
100337,10,Apartment,40,1322.98,"$389,328.46 ",C1746,Individual,1,0,F,Belgium,5,Flanders,Home,22,1,0,No,3,Website,1.8,1,0,0,,,,,,
100341,10,Apartment,41,1750.64,"$565,457.28 ",C1335,Individual,1,0,F,USA,2,Oregon,Investment,6,0,1,Yes,2,Website,0.8,1,0,0,,,,,,
100421,10,Apartment,50,1138.32,"$342,174.93 ",C0943,Individual,1,0,F,Canada,4,Manitoba,Investment,30,0,1,No,5,Website,3.8,1,0,0,,,,,,
110038,11,Apartment,4,1414.25,"$398,416.60 ",C0430,Individual,1,0,M,USA,2,Nevada,Home,4,1,0,No,2,Agency,0.8,0,0,1,,,,,,
110058,11,Apartment,6,1724.08,"$487,075.17 ",C1638,Individual,1,0,F,France,7,Occitanie,Investment,40,0,1,Yes,1,Agency,-0.2,0,0,1,,,,,,
110093,11,Apartment,10,1519.64,"$430,666.39 ",C1219,Individual,1,0,F,USA,2,Arizona,Home,12,1,0,Yes,1,Website,-0.2,1,0,0,,,,,,
110106,11,Apartment,13,474.93,"$140,213.02 ",C0244,Individual,1,0,F,USA,2,California,Home,1,1,0,No,1,Website,-0.2,1,0,0,,,,,,
110134,11,Apartment,14,524.68,"$172,200.35 ",C0536,Individual,1,0,F,USA,2,Arizona,Investment,12,0,1,Yes,5,Website,3.8,1,0,0,,,,,,
110193,11,Apartment,22,1755.05,"$596,516.36 ",C1158,Individual,1,0,F,USA,2,California,Investment,1,0,1,No,2,Website,0.8,1,0,0,,,,,,
110234,11,Apartment,29,993.51,"$336,177.61 ",C0884,Individual,1,0,M,USA,2,Nevada,Home,4,1,0,No,2,Website,0.8,1,0,0,,,,,,
110237,11,Office,29,993.51,"$313,924.14 ",C0511,Individual,1,0,F,UK,3,England,Home,21,1,0,No,2,Website,0.8,1,0,0,,,,,,
110239,11,Apartment,29,993.51,"$310,876.37 ",C0919,Individual,1,0,F,Canada,4,Quebec,Investment,5,0,1,No,5,Agency,3.8,0,0,1,,,,,,
110373,11,Apartment,44,434.38,"$131,519.77 ",C0228,Individual,1,0,F,USA,2,Oregon,Investment,6,0,1,No,4,Website,2.8,1,0,0,,,,,,
110386,11,Apartment,45,1651.09,"$548,150.16 ",C0226,Individual,1,0,F,USA,2,Colorado,Home,20,1,0,No,2,Website,0.8,1,0,0,,,,,,
110432,11,Office,51,1318.98,"$454,364.35 ",C1975,Individual,1,0,F,Belgium,5,Wallonia,Home,52,1,0,No,4,Agency,2.8,0,0,1,,,,,,
110469,11,Apartment,56,724.8,"$195,152.94 ",C1417,Individual,1,0,M,UK,3,Scotland,Home,7,1,0,No,5,Website,3.8,1,0,0,,,,,,
120002,12,Apartment,1,839.95,"$205,528.92 ",C0009,Individual,1,0,M,USA,2,California,Investment,1,0,1,No,5,Agency,3.8,0,0,1,,,,,,
120004,12,Apartment,1,839.95,"$252,295.18 ",C1355,Individual,1,0,F,USA,2,California,Investment,1,0,1,Yes,2,Client,0.8,0,1,0,,,,,,
120009,12,Apartment,1,839.95,"$265,630.46 ",C0795,Individual,1,0,M,USA,2,California,Investment,1,0,1,Yes,4,Website,2.8,1,0,0,,,,,,
120073,12,Apartment,8,1803.36,"$634,188.62 ",C1596,Individual,1,0,M,Germany,8,Berlin,Investment,13,0,1,No,4,Website,2.8,1,0,0,,,,,,
120085,12,Apartment,11,1348.81,"$348,797.92 ",C0755,Company,0,1,F,USA,2,California,Home,1,1,0,No,5,Website,3.8,1,0,0,,,,,,
120103,12,Apartment,13,1394.03,"$520,101.47 ",C1737,Individual,1,0,F,USA,2,California,Investment,1,0,1,No,3,Website,1.8,1,0,0,,,,,,
120113,12,Apartment,14,1369.96,"$367,617.71 ",C0355,Individual,1,0,M,Mexico,9,Baja California,Investment,14,0,1,No,1,Website,-0.2,1,0,0,,,,,,
120146,12,Apartment,16,1523.02,"$505,829.79 ",C1553,Company,0,1,M,USA,2,Utah,Home,3,1,0,No,4,Agency,2.8,0,0,1,,,,,,
120198,12,Apartment,22,892.67,"$290,299.07 ",C0756,Individual,1,0,F,USA,2,Utah,Home,3,1,0,Yes,5,Website,3.8,1,0,0,,,,,,
120235,12,Apartment,24,1306.75,"$349,839.43 ",C1223,Individual,1,0,F,USA,2,Washington,Home,53,1,0,No,4,Website,2.8,1,0,0,,,,,,
120359,12,Apartment,38,1157.23,"$367,496.03 ",C0363,Individual,1,0,F,USA,2,Utah,Investment,3,0,1,No,2,Client,0.8,0,1,0,,,,,,
